1,3312.62,1
2,1053.46,2
3,3258.08,3
4,821.27,4
5,1506.76,5
6,1929.31,6
8,9371.38,8
9,5726.59,9
10,2647.39,10
11,6875.71,11
12,4182.33,12
13,137.26,13
14,5740.28,14
15,8647.93,15
16,6195.06,16
17,5111.0,17
18,7525.89,18
19,1012.15,19
20,9089.25,20
23,677.07,23
24,8817.69,24
25,5708.82,25
26,5900.01,26
27,787.09,27
28,8378.04,28
29,3573.97,29
30,3672.53,30
31,6445.41,31
32,4940.82,32
33,1322.5,33
34,1494.58,34
35,1513.16,35
36,2807.12,36
37,6355.67,37
38,902.2,38
39,3405.4,39
40,6035.47,40
41,7306.37,41
42,6044.48,42
43,4633.33,43
44,5511.65,44
45,4312.46,45
46,8756.44,46
47,383.42,47
48,5301.95,48
49,2098.57,49
50,2388.11,50
51,8038.75,51
52,4146.75,52
53,9705.55,53
54,1831.41,54
55,1200.37,55
56,232.25,56
57,5814.43,57
58,5035.12,58
59,1929.9,59
60,9912.09,60
61,491.31,61
62,8635.35,62
63,3556.02,63
64,2525.03,64
65,9769.36,65
66,5088.61,66
67,8671.03,67
68,5144.97,68
69,6118.54,69
70,3978.47,70
71,9268.08,71
72,1582.59,72
73,9314.37,73
74,8599.02,74
75,2422.17,75
76,6194.5,76
77,9681.36,77
78,9508.9,78
79,237.81,79
80,2416.83,80
81,1834.78,81
82,6798.05,82
83,2073.14,83
84,5276.02,84
85,9243.24,85
86,9058.46,86
87,609.37,87
88,316.82,88
89,374.23,89
90,2455.83,90
91,9362.03,91
92,9083.6,92
93,1525.3,93
94,7414.63,94
95,3933.79,95
96,9986.93,96
97,9663.84,97
98,6317.3,98
99,8629.5,99
100,3784.5,100
101,8282.51,101
102,3300.42,102
103,707.48,103
104,598.4,104
105,3823.49,105
106,6426.74,106
107,1405.36,107
108,9599.97,108
109,905.41,109
110,8341.07,110
111,3726.55,111
112,3818.53,112
113,1555.28,113
114,578.77,114
115,7141.24,115
116,4249.92,116
117,6472.49,117
118,587.63,118
119,6167.84,119
120,3475.63,120
121,8871.4,121
122,8763.11,122
123,7003.56,123
124,4507.73,124
125,5045.29,125
126,3559.43,126
127,1220.97,127
128,3396.67,128
129,5221.56,129
130,3242.9,130
131,3875.23,131
132,746.17,132
133,2712.74,133
134,135.74,134
135,3323.02,135
136,6584.02,136
137,9759.1,137
138,2734.44,138
139,8083.6,139
140,692.03,140
141,3089.91,141
142,3380.36,142
143,4347.2,143
144,1625.75,144
145,4219.02,145
146,3879.79,146
147,8158.63,147
148,8757.46,148
149,120.97,149
150,253.08,150
151,9974.4,151
152,1494.28,152
153,7816.68,153
154,5809.72,154
155,7582.93,155
156,762.05,156
157,864.75,157
7,4084.87,7
158,7790.4,158
159,6149.32,159
160,7267.06,160
161,2462.38,161
162,7980.32,162
163,1107.0,163
164,9938.1,164
165,8126.58,165
166,4776.47,166
167,9737.88,167
168,676.18,168
169,6295.24,169
170,5407.09,170
171,711.16,171
172,7474.69,172
173,6477.94,173
174,6482.89,174
175,3069.72,175
176,7115.67,176
177,6159.69,177
178,1534.16,178
179,4758.89,179
180,649.85,180
181,5413.82,181
182,8958.43,182
183,1834.75,183
184,6309.48,184
185,4552.16,185
186,6893.13,186
187,7150.51,187
188,5971.37,188
189,7457.04,189
190,2308.15,190
191,8511.51,191
192,1914.38,192
193,1616.37,193
194,2673.6,194
195,700.22,195
196,5283.82,196
197,2944.03,197
198,5607.64,198
199,6783.8,199
200,4680.0,200
201,1076.34,201
202,5521.13,202
203,9123.94,203
204,6806.48,204
205,3500.88,205
206,9301.63,206
207,9818.89,207
208,7675.93,208
209,9624.22,209
210,4467.83,210
211,3206.23,211
212,6175.82,212
213,7113.26,213
214,3252.78,214
215,4252.23,215
216,5505.19,216
217,4029.45,217
218,1496.2,218
219,5399.49,219
220,8840.59,220
221,5620.54,221
222,9398.39,222
223,9752.21,223
224,9545.48,224
225,8667.61,225
226,7373.54,226
227,492.33,227
228,1326.03,228
229,7578.61,229
230,2712.63,230
231,7510.3,231
232,3406.73,232
233,8137.88,233
234,7886.16,234
235,2481.46,235
236,836.15,236
237,2932.94,237
238,7355.98,238
239,1453.34,239
240,3705.93,240
241,9086.42,241
242,2303.17,242
243,8443.06,243
244,6925.95,244
245,4286.33,245
246,613.78,246
247,4219.84,247
248,9342.79,248
249,4302.16,249
250,6948.88,250
251,4784.64,251
252,6096.16,252
253,357.29,253
254,7844.69,254
255,1194.72,255
256,3689.79,256
257,8503.5,257
258,8088.37,258
259,5262.86,259
260,2062.98,260
261,5161.01,261
262,3217.18,262
